"Date","Tweets published","impressions","engagements","taux d’engagement","Retweets","réponses","J'aime","clics sur le profil de l'utilisateur","clics sur l'URL","clics sur le hashtag","ouvertures des détails","clics sur le permalien","ouvertures d'application","installations de l'application","abonnements ","envoyer le Tweet par email","composer le numéro","vues du média","engagements avec le média","impressions sponsorisé","engagements sponsorisé","taux d’engagement sponsorisé","Retweets sponsorisé","réponses sponsorisé","J'aime sponsorisé","clics sur le profil de l'utilisateur sponsorisé","clics sur l'URL sponsorisé","clics sur le hashtag sponsorisé","ouvertures des détails sponsorisé","clics sur le permalien sponsorisé","ouvertures d'application sponsorisé","installations de l'application sponsorisé","abonnements  sponsorisé","envoyer le Tweet par email sponsorisé","composer le numéro sponsorisé","vues du média sponsorisé","engagements avec le média sponsorisé"
"2021-03-01","0","378","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-02","1","506","6","0.011857707509881422","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-03","0","145","1","0.006896551724137931","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-04","1","454","7","0.015418502202643172","0","0","0","0","0","0","3","0","0","0","0","0","0","11","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-05","0","51","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-06","0","100","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-07","0","497","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-08","0","932","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-09","1","559","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-10","0","501","4","0.007984031936127744","0","0","0","1","0","0","1","0","0","0","0","0","0","3","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-11","1","241","7","0.029045643153526972","0","0","1","1","0","0","3","0","0","0","0","0","0","8","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-12","0","462","2","0.004329004329004329","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-13","0","487","1","0.002053388090349076","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-14","0","437","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-15","0","78","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-16","1","144","4","0.027777777777777776","0","0","0","0","0","0","1","0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-17","0","133","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-18","1","479","10","0.020876826722338204","1","0","2","0","0","0","4","0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-19","0","317","12","0.03785488958990536","0","0","1","2","0","0","4","0","0","0","0","0","0","6","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-20","0","276","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-21","0","363","5","0.013774104683195593","0","0","0","1","0","1","1","0","0","0","0","0","0","3","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-22","0","80","3","0.0375","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-23","1","847","17","0.020070838252656435","3","0","3","1","3","0","6","0","0","0","0","0","0","4","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-24","1","920","8","0.008695652173913044","1","0","0","0","1","0","2","0","0","0","0","0","0","5","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-25","1","748","5","0.0066844919786096255","0","0","0","1","0","0","3","0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-26","0","498","10","0.020080321285140562","0","0","0","2","0","0","1","0","0","0","0","0","0","6","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-27","0","63","1","0.015873015873015872","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-28","0","390","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-29","0","331","2","0.006042296072507553","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021-03-30","1","904","2","0.0022123893805309734","0","0","2","0","0","0","0","0","0","0","0","0","0","3","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
